"datetime","rzeczywiste","Model_zerowy","Drzewo_duze","Drzewo_minimum_CV","Drzewo_1SE","Bagging","Las_losowy","MARS_degree_1","MARS_degree_2"
2025-09-07 07:00:00,16.9,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,18.1830669047619,17.7752993650793,17.7770397712252,17.9987209307312
2025-09-07 08:00:00,18,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,16.1746668253968,16.5728193650794,17.1622246589241,17.7581311243553
2025-09-07 09:00:00,20.2,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,18.5614915873016,18.2976796825397,18.1788436975842,18.6706138782462
2025-09-07 10:00:00,22.3,32.0124699496944,19.966107757657,19.966107757657,19.966107757657,21.7825597619048,21.170433015873,20.1361747505169,20.5328877118275
2025-09-07 11:00:00,23.4,32.0124699496944,19.966107757657,19.966107757657,19.966107757657,23.2363046825397,23.1061594444444,21.8738800845554,22.2151888215386
2025-09-07 12:00:00,23.4,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,24.0777538888889,23.8296046031746,22.1722827909589,22.6645732759394
2025-09-07 13:00:00,26.3,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,23.9214915079365,23.7319596825397,22.2326751246658,22.633875507649
2025-09-07 14:00:00,26.3,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,26.3106207936508,25.9906557936508,24.8561581125031,25.2234554741791
2025-09-07 15:00:00,24.1,32.0124699496944,27.5536704900945,27.5536704900945,27.5536704900945,24.0857739682539,24.7586528571429,23.7523124682775,23.7093185621889
2025-09-07 16:00:00,20.2,32.0124699496944,23.2072106929299,23.2072106929299,23.2072106929299,19.6985655555556,20.3718587301587,20.8257270324064,19.8849634535007
2025-09-07 17:00:00,15.8,32.0124699496944,19.966107757657,19.966107757657,19.966107757657,15.4964911111111,15.6631461904762,17.476902967478,17.0508279512
2025-09-07 18:00:00,11.5,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,12.9500663492064,12.8186435714286,13.8403078632345,14.2244159457078
2025-09-07 19:00:00,7.9,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,8.64659642857143,9.61489317460318,10.167101203513,11.0715880754287
2025-09-07 20:00:00,5.4,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,6.62796071428571,7.10385476190476,7.59464193408316,8.26070242041211
2025-09-07 21:00:00,2.2,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,5.39174158730159,5.79383722222222,5.35760518354404,5.62812686320584
2025-09-07 22:00:00,1.8,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,4.10313333333333,5.0699446031746,3.11853807260445,2.86423951128922
2025-09-07 23:00:00,2.5,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,3.72516071428571,4.94049071428571,2.87062431036342,2.62386424101057
2025-09-08,4.7,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,5.06169658730159,5.86401095238095,4.11506396186155,3.87532335848744
2025-09-08 01:00:00,10.1,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,7.22779396825396,7.52900619047619,6.65995818796412,6.43676942937491
2025-09-08 02:00:00,15.5,32.0124699496944,9.93368364030316,9.93368364030316,9.93368364030316,10.9047869047619,10.7296363492063,11.2701004760622,11.0939523595255
2025-09-08 03:00:00,17.3,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,15.5337367460317,15.7061958730159,16.3313045887475,16.1935570209731
2025-09-08 04:00:00,17.6,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,17.4771662698413,17.5114185714286,17.8976591288494,17.7789134165455
2025-09-08 05:00:00,13.3,32.0124699496944,17.8451851029587,17.8451851029587,17.8451851029587,14.7607180952381,14.9458734126984,17.123357574252,17.0273800541482
2025-09-08 06:00:00,11.9,32.0124699496944,14.1441647458447,14.1441647458447,14.1441647458447,14.2353261904762,14.5035991269841,14.1057832825626,14.034212888499
