"poziom","X.Intercept.","target","model","grupa"
"141",-0.0148281445143707,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"142",-0.0197794615883675,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"143",0.0167010515397194,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"144",-0.0055390533518033,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"145",-0.00413722324060449,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"146",0.0507596343353908,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"147",-0.00774029241623348,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"148",0.0190208227982416,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"149",-0.00149057152140031,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"150",0.0223928898212023,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"151",-0.00437799375146078,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"152",-0.00339999863077025,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"153",0.0203604301632971,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"154",-0.00549077217387637,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"155",0.00212138282607356,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"156",-0.016063146695149,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"157",0.00960017878119177,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"158",-0.0171115197016973,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"159",-0.0131701742502299,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"160",-0.000439458158951798,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"161",0.00550584831440334,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"162",0.0370109467105503,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"163",0.0435934269699952,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"164",0.020508160719736,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"165",0.0257193069969057,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"166",0.0054129119880245,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"167",0.00538424836019431,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"168",-0.0126838110638211,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"169",0.0203056980193017,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"170",-0.0127928323605247,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"171",0.000317405062457579,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"172",0.0144359806864513,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"173",0.0244261607704945,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"174",-0.00573365908386873,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"175",0.0392535972194585,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"176",-0.0264145048456908,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"177",0.0206883152804746,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"178",0.0223496093620096,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"179",-0.0125053770854739,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"180",-0.0112184396163643,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"181",0.0291085493671442,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"182",-0.0288827313096151,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"183",0.00484614992020709,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"184",0.002081418425458,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"185",-0.0403977556661752,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"186",-0.00902621126461981,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"187",-0.00760724322616063,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"188",0.013516895238654,"wind_speed_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
