"poziom","X.Intercept.","target","model","grupa"
"265",-1.11136838344027,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"266",0.834398146518542,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"267",0.876398787350227,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"268",-1.29626594138733,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"269",-2.78428864513895,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"270",1.01897991017363,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"271",1.88315099014315,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"272",1.00697972707886,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"273",-0.650150820021493,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"274",0.334811576625686,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"275",0.180230270707504,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"276",0.8122925460808,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"277",1.21603554836145,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"278",1.6178837848903,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"279",2.58105637539171,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"280",2.83858662049134,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"281",0.698922395264393,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"282",-0.459095273381054,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"283",-0.47141125076777,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"284",2.84379722630877,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"285",4.45813764684752,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"286",1.47467107348299,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"287",2.47905481908613,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"288",1.93620443119371,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"289",-1.68358764048565,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"290",-1.52347993445805,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"291",-1.45432098451714,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"292",-0.176459382069978,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"293",1.05782260808564,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"294",-0.46509536492845,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"295",1.46330247897215,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"296",1.89625645325981,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"297",1.71199048389667,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"298",3.34133113330386,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"299",2.51158163115879,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"300",3.11301186021122,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"301",2.53779255739211,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"302",3.55907129761555,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"303",1.14040281543519,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"304",2.31073646146737,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"305",2.86669231247643,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"306",3.13259110631325,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"307",2.03773229606132,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"308",2.79927023114134,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"309",-0.226196983054839,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"310",2.02589001011252,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"311",0.643184702732101,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"312",-0.0382968686157411,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"313",0.71460466601235,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"314",0.311454723243229,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"315",0.995744701573614,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"316",0.99361485281938,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"317",-0.603163184654118,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"318",0.316018684859498,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"319",0.974446214031094,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"320",2.29814721479873,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"321",1.77922477903061,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"322",1.9792784298764,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"323",5.59302323762656,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"324",1.23413562999598,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"325",0.0362478377830978,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"326",0.201158984183727,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"327",1.64626136394373,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"328",2.63755382699418,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"329",1.61187951976793,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"330",-0.475524391452873,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"331",2.23288256368628,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"332",1.9382027753301,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"333",2.98700115474539,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"334",2.96722398774159,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"335",3.56266884660891,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"336",1.56289299842018,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"337",2.95627047986259,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"338",4.05542456911049,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"339",4.63017946865078,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"340",6.09414622309129,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"341",4.63626475080579,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"342",3.0174275655204,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"343",2.57578821312086,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"344",2.92797391784184,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"345",1.5749114306763,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"346",2.73780885049788,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"347",1.8231909426005,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"348",0.496143036647669,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"349",2.64120499628718,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"350",3.69426307321088,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"351",2.65748312605179,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"352",2.93801463339756,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"353",2.7569774892861,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"354",2.22953565850102,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"355",1.4033064739051,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"356",1.79230813566385,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"357",3.93995634021926,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"358",4.94965678178859,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"359",5.19428512441983,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"360",3.48797200815618,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"361",3.71480090048403,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"362",4.82460423350321,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"363",2.22481956483089,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"364",2.15149191486309,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"365",2.69353842282022,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"366",4.19558909503308,"wind_speed_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
