"poziom","X.Intercept.","target","model","grupa"
"172",-3.73682001476928,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"173",-2.77496116823191,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"174",-2.39116062848619,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"175",0.650953723405206,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"176",-1.19622389478961,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"177",-1.64320535876878,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"178",0.441450807974839,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"179",-2.06268268906418,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"180",-4.69569269822088,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"181",-2.9404574697685,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"182",-0.452040620548789,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"183",-0.727867789776428,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"184",-3.39969791904666,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"185",-4.52925339781515,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"186",-3.57148087971095,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"187",-3.5505777381113,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"188",-1.305140264177,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"189",-1.71848810182292,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"190",-1.40289781361264,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"191",-0.19727375939894,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"192",-2.82572594068807,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"193",-4.40524904652139,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"194",-3.07860680409963,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"195",-1.14860245189731,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"196",-1.35684803550225,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"197",-1.94103583494325,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"198",-1.91494619956331,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"199",-1.60077040965679,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"200",-4.18993097139787,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"201",-4.40917820847622,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"202",-2.92034016055982,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"203",-3.64550629093954,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"204",-2.80497996556669,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
"205",-5.3554775736725,"wind_gusts_10m_next","LMM RI dzien_roku bez predyktorow","dzien_roku_f"
