"poziom","X.Intercept.","target","model","grupa"
"119",-0.0125401430431237,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"120",0.0120270328669578,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"121",-0.0184829999554244,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"122",0.000290958165634338,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"123",0.00460310270050884,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"124",-0.0188707663601865,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"125",0.0183258521799571,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"126",0.0156885315820516,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"127",-0.0151674330871202,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"128",-0.00426757075850333,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"129",-0.0264055502136162,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"130",-0.0116284234773528,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"131",-0.0341122041708041,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"132",0.00959507338023296,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"133",0.0466107438573347,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"134",-0.00803215276336455,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"135",0.0268335007473392,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"136",0.00536758320780864,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"137",0.00499256846969304,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"138",0.00350065264855364,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"139",-0.0306218633225105,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"140",-0.00818577742791263,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"141",-0.0135544932086954,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"142",-0.0181606666417833,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"143",0.0149235103383935,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"144",-0.00522153770818731,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"145",-0.00389903689171832,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"146",0.045695113940845,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"147",-0.00719006571903133,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"148",0.0169761757646664,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"149",-0.00147581932012255,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"150",0.0202140126186112,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"151",-0.00413888557731982,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"152",-0.0056076233484914,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"153",0.0150261230877342,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"154",-0.00855526237902543,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"155",-0.00171544115658862,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"156",-0.0180254368621196,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"157",0.00524509833845611,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"158",-0.0190447467660467,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"159",-0.0155177061635179,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"160",-0.00408296077568026,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"161",0.00134970632477681,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"162",0.0296012825704244,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"163",0.0356167611129707,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"164",0.014903467605511,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"165",0.0196438407674925,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"166",0.00148228146328246,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"167",0.00129589813277279,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"168",-0.015188783089824,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"169",0.0144767292820643,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"170",-0.015562133226582,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"171",-0.00375740351607538,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"172",0.00904147506919088,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"173",0.0182527992059375,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"174",-0.00906262475602542,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"175",0.0316177461668272,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"176",-0.0278526065928543,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"177",0.0147018293481255,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"178",0.0162178069709881,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"179",-0.0152393120423827,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"180",-0.0142982058619382,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"181",0.0221406677355681,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"182",-0.0236853725187771,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"183",0.00950687325627408,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"184",0.00714167001709045,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"185",-0.0315064871502832,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"186",-0.00315366123511206,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"187",-0.00203154442669069,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"188",0.0169402829943452,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"189",0.0169335956529054,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"190",0.0105658644667267,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"191",-0.000798180909050451,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"192",-0.0236821149354478,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"193",-0.0286454911918286,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"194",0.0226229798842273,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"195",-0.00562682043185537,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"196",0.0319294652753467,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"197",-0.0101571140057904,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"198",0.0257953993528956,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"199",-0.00661269861229453,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"200",-0.0156773816080736,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"201",0.0302273523961535,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"202",-0.0257714078126821,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"203",0.00397931676342932,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"204",0.00941600801572555,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"205",-0.0276883689892329,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"206",0.0161252522452324,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"207",-0.049110912524322,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"208",-0.0126642970738199,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"209",-0.0393236638267378,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"210",-0.0219137746670518,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"211",0.0177022400988846,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"212",-0.000112340656664202,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"213",-0.0259230521407959,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"214",-0.0174844503966351,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"215",0.00329786943558289,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"216",-0.0186683164314862,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"217",-0.00443772605347506,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"218",0.00570590667821592,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"219",-0.0339893683752542,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"220",0.0134461165344619,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"221",-0.0113804267335265,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"222",0.00860866120087737,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"223",0.0091576794112312,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"224",-0.0324785821026825,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"225",0.01892253070166,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"226",-0.010818614942744,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"227",0.00254811036753833,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"228",-0.0158501440688409,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"229",-0.0152421360017989,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"230",0.0167429558638704,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"231",-0.0168282409380431,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"232",-0.0228425007677177,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"233",-0.0330243755379847,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"234",0.0137381904056012,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
"235",0.010984956788137,"wind_speed_10m_next","LMM RIFS miesiac plus dzien_roku","dzien_roku_f"
