"poziom","X.Intercept.","target","model","grupa"
"275",0.0286903438052318,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"276",0.00765463019678557,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"277",0.185005622685425,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"278",0.0575119164675356,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"279",0.181384209468549,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"280",0.0285830129904528,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"281",0.0381199713125716,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"282",-0.0869395248663126,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"283",0.0455290784626517,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"284",0.23932962068891,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"285",0.0690758034987128,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"286",0.088878640124678,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"287",0.0655578075023611,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"288",-0.0802003461127835,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"289",0.034420143054004,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"290",0.0600516413018827,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"291",-0.0478101293001521,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"292",0.0813450095015494,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"293",0.0697270085639473,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"294",0.0804003544728927,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"295",-0.00937942860721601,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"296",-0.00995957525013893,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"297",0.0194487636900447,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"298",-0.0184113301131185,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"299",0.0267310497400311,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"300",-0.0142558047381507,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"301",0.0965346228888073,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"302",-0.0295271468689959,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"303",-0.0264147117081644,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"304",0.0854769618271094,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"305",-0.0245043877734348,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"306",-0.120676566180553,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"307",-0.135338240581389,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"308",-0.0841596579852592,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"309",-0.00742805705234053,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"310",0.0682073134161074,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"311",0.0129893559419634,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"312",-0.0559673514612075,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"313",0.0213989294539304,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"314",-0.130227625002552,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"315",0.124561560973866,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"316",-0.0460368371785789,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"317",-0.00374104349846746,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"318",-0.0454605777467807,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"319",-0.0664731128458225,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"320",0.058774199168953,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"321",0.00991336763720127,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"322",0.0425277661394617,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"323",0.202914520216743,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"324",-0.0200957218613133,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"325",-0.0377621513532236,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"326",-0.0342049540494821,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"327",0.026454550387325,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"328",-0.010523173948989,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"329",-0.0423451640190515,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"330",-0.0730325680053975,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"331",-0.0162603157888407,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"332",0.00790686948850281,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"333",0.0692470965015637,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"334",0.00852045666038777,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"335",0.049352265495172,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"336",-0.0423607001166416,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"337",0.120080232299976,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"338",0.0120401787971485,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"339",0.125943996042112,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"340",-0.000312092877332416,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"341",-0.0364733830686585,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"342",0.155927906402885,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"343",-0.0420545313288387,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"344",0.0925878421212,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"345",-0.139536686302547,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"346",0.0879577792187982,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"347",0.0132282774396383,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"348",-0.0398511204600198,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"349",0.0958676770348591,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"350",-0.0145059566967435,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"351",0.0244945568010549,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"352",-0.0599568713585207,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"353",-0.0581244962694216,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"354",-0.0696007976122924,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"355",-0.04744385399102,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"356",0.00905740367725069,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"357",0.0369682682721153,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"358",0.045297581334238,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"359",-0.0570733493709329,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"360",-0.0573538713914124,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"361",0.011344510285859,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"362",-0.0640660731064684,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"363",-0.125337993992507,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"364",0.0642478602352812,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"365",-0.0601550319560063,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
"366",-0.0354446779416821,"wind_gusts_10m_next","LMM RIFS dzien_roku","dzien_roku_f"
